,EpiP[ug],EntrP[ug],IepiP,SedPepi[ug],Ep[ug],Hvd,HypP[ug],SedPhyp[ug],Rp[ug],IsedP[ug],Psed[ug],Bp[ug],PEPItrue[ug],HYPtrue[ug],EpiV[L],HypV[L],Time,Sedv[L],Season
7126,16439802148.428972,0.0,46093.101443871106,2499399.0093707093,458272349.6849356,116151.54756194506,2766544362942.4814,1908570.2916142014,2262125.279976337,15109.636712808498,3711339831.4309063,10169.0508369044,16534193548.387096,5437528341013.827,1109677419.3548386,84890322580.64516,2000-07-06,1664516129.032272,summer
7127,16023305535.964415,0.0,40554.14625788016,2558764.484811439,414001501.21852106,23099.09251819915,2766547264397.8896,1908594.5210800369,2261090.607661665,13293.928981994084,3710977167.289992,10168.054332687416,16978064516.129032,5246221935483.87,1109677419.3548386,84890322580.64516,2000-07-07,1664516129.032272,summer
7128,15614598323.687798,0.0,38552.58936544928,2668596.816073611,406160489.66529036,83321.61538340029,2766550212328.0415,1908596.5227475213,2258613.6694497024,12637.804821169802,3710616983.082557,10167.060732301348,16534193548.387096,5492100691244.236,1109677419.3548386,84890322580.64516,2000-07-08,1664516129.032272,summer
7129,15226723381.463669,0.0,35332.7064967947,2537676.164507097,385413409.5655964,40810.79947648403,2766553068114.704,1908598.5564771846,2255937.548770865,11582.304998437969,3710259478.016337,10166.073926253583,16534193548.387096,5526966359447.008,1109677419.3548386,84890322580.64516,2000-07-09,1664516129.032272,summer
7130,33026231804.85474,18082046196.828133,24762.580916393807,2113092.737730833,280967747.9760321,518304.69578412065,2748472969478.2266,1908600.5266385349,2253255.4905597065,8117.344895392916,3709904657.9579554,10165.094460318733,25633548387.096775,5499878341013.823,1664516129.032258,84335483870.96774,2000-07-10,1664516129.032272,summer
7131,50637416389.81472,18082059009.72517,26603.916960669103,3653494.642226475,467658553.81694216,411019.7770119198,2730394517080.883,1895894.4261745126,2251310.994610857,8720.947556608482,3709539077.2671685,10164.122350569742,34178064516.12903,5490624423963.136,2219354838.709677,83780645161.29033,2000-07-11,1664516129.032272,summer
7132,68109826828.87818,18082082894.575394,29940.607842265727,4557355.365682336,605226157.0697917,81116.31570559338,2712317285672.972,1883214.5881556089,2248647.4653289146,9814.73785200136,3709163481.269236,10163.12075963608,42603686635.94469,5483986175115.203,2774193548.387097,83225806451.6129,2000-07-12,1664516129.032272,summer
7133,67511589713.26181,0.0,27242.187220837586,5716227.748094732,592553098.8271519,4968.771648693295,2712323381318.3535,1870527.444514961,2245983.6724152137,8930.176952193402,3708777862.949606,10162.091729504758,42108294930.87564,5519654377880.187,2774193548.387097,83225806451.6129,2000-07-13,1664516129.032272,summer
7134,67019987199.40868,0.0,22564.746020898012,5215183.084964958,486501639.88279605,91744.36862361456,2712328885450.6255,1870531.64832697,2243828.3246358824,7396.879450772884,3708394405.2380557,10161.035240957826,40780645161.29032,5513709677419.3545,2774193548.387097,83225806451.6129,2000-07-14,1664516129.032272,summer
7135,66539505587.43963,0.0,22219.43855130254,5020589.377444924,475568352.1084123,85110.07824890761,2712334199027.175,1870546.3871469654,2241359.9522647783,7283.685279489786,3708013431.688266,10159.984671885086,40688172043.01085,5491516129032.254,2774193548.387097,83225806451.6129,2000-07-15,1664516129.032272,summer
7136,66042800353.59614,0.0,23160.988566804022,4561861.8985934835,492166654.7544879,121.82101962946047,2712339142691.413,1870560.9946586583,2244892.8232519263,7592.331871615737,3707628940.9187636,10158.940908734976,40595698924.731094,5469322580645.164,2774193548.387097,83225806451.6129,2000-07-16,1664516129.032272,summer
7137,65678057448.44811,0.0,17086.206119725823,4402189.752607966,360368353.4646392,10551.863095163879,2712343917086.002,1870564.4040561796,2247720.128097171,5600.976267209946,3707241627.3072133,10157.887509366477,40503225806.451614,5447129032258.063,2774193548.387097,83225806451.6129,2000-07-17,1664516129.032272,summer
7138,65267646686.64599,0.0,19362.370724232886,4356507.686311896,406119978.6467807,46362.16023851158,2712348613553.409,1870578.6398457545,2250553.4020856135,6347.118730947937,3706851495.7185974,10156.826376184148,40688172043.01085,5466548387096.771,2774193548.387097,83225806451.6129,2000-07-18,1664516129.032272,summer
7139,64836208268.90146,0.0,20485.8593364764,4499059.45773453,426999793.0806404,39948.93450889138,2712353462429.3677,1870592.8219947722,2253642.8511250196,6715.406050529771,3706458289.9319444,10155.757522516706,40318279569.89238,5517177419354.841,2774193548.387097,83225806451.6129,2000-07-19,1664516129.032272,summer
7140,64432072909.82626,0.0,19299.58311514617,4626942.799270188,399614336.93345165,86621.07441083583,2712358395426.759,1870596.1660606926,2256945.2951895604,6326.536519431505,3706061786.1225696,10154.680246388889,39948387096.77419,5519951612903.225,2774193548.387097,83225806451.6129,2000-07-20,1664516129.032272,summer
7141,64028517740.117546,0.0,19389.794589993064,4877505.908373588,398979733.876177,282680.2812393475,2712363385806.9883,1870599.568141629,2259798.06243842,6356.108463378976,3705662434.034338,10153.593934582383,39578494623.656006,5522725806451.609,2774193548.387097,83225806451.6129,2000-07-21,1664516129.032272,summer
7142,63613775107.81975,0.0,20035.964093758794,5135894.382747246,409693635.23218036,66861.35302605851,2712368853450.8794,1870613.9531325335,2262656.8873485615,6567.927285522786,3705260238.6003027,10152.49981927216,39486021505.37625,5537983870967.744,2774193548.387097,83225806451.6129,2000-07-22,1664516129.032272,summer
7143,63270932147.4701,0.0,16613.46645956805,5357790.235426773,337510239.0117456,8455.431067701544,2712374605099.8184,1870628.6673802636,2267496.793615243,5446.008944531115,3704853219.0761538,10151.397913973433,39393548387.09677,5565725806451.612,2774193548.387097,83225806451.6129,2000-07-23,1664516129.032272,summer
7144,62966745546.94417,0.0,14775.831776615276,5648118.064768787,298560050.21702534,6791.924077490206,2712380657941.0625,1870632.6340971708,2277304.1182641294,4843.619615097839,3704436397.3091946,10150.282791989463,39023655913.97859,5593467741935.48,2774193548.387097,83225806451.6129,2000-07-24,1664516129.032272,summer
7145,62491288210.71225,0.0,23361.935734301132,5783718.637385272,469781160.5707692,84181.04049639532,2712386781692.7124,1870636.8085361805,2287192.6582531305,7658.203739731329,3704009692.3186626,10149.140814545739,38653763440.86013,5621209677419.357,2774193548.387097,83225806451.6129,2000-07-25,1664516129.032272,summer
7146,61876989615.00915,0.0,39940.56837319356,5738486.006665243,608688860.4459487,88810.1811408265,2712392870972.8086,1870651.9754375608,2297163.452135968,13092.79391747868,3703573032.8702044,10147.97175977716,38283870967.741936,5648951612903.226,2774193548.387097,83225806451.6129,2000-07-26,1664516129.032272,summer
7147,61200087714.61853,0.0,55009.723757044805,5726269.147561718,671403731.661394,173090.69458188186,2712398878745.2163,1870656.1750317772,2307217.5631859587,18032.567035070228,3703126324.7066174,10146.77543252111,38468817204.30117,5447822580645.158,2774193548.387097,83225806451.6129,2000-07-27,1664516129.032272,summer
7148,60607016990.52686,0.0,57947.55000520313,5876934.958748371,587253916.8076249,2180.1246989493206,2712405219166.6636,1870671.262083282,2317342.26785335,18995.606751308023,3702669508.1492724,10145.55157453868,37544086021.50529,5704435483870.971,2774193548.387097,83225806451.6129,2000-07-28,1664516129.032272,summer
7149,60013575050.24261,0.0,67960.30767401295,5827899.479967511,587724859.3509302,42858.238969693855,2712411483376.3257,1870675.6349077527,2327566.1976099433,22277.85780688806,3702202473.286548,10144.300022326775,37174193548.3871,5732177419354.839,2774193548.387097,83225806451.6129,2000-07-29,1664516129.032272,summer
7150,59537256400.98612,0.0,62553.110471239444,5834721.101934127,470585116.69303954,38635.42801763135,2712417767164.1045,1870679.955170929,2337876.7187918215,20505.34125215131,3701725133.5024524,10143.020474757668,36663157894.73695,5780360780984.715,2774193548.387097,83225806451.6129,2000-07-30,1664516129.032272,summer
7151,59142955942.09823,0.0,58392.29756570156,5802591.0942887245,388585511.44363976,29251.352469250454,2712424028660.9526,1870695.2327475587,2339710.9413819876,19141.398070562645,3701245976.0811234,10141.712694527268,36152122241.08653,5828544142614.6,2774193548.387097,83225806451.6129,2000-07-31,1664516129.032272,summer
7152,23267475333.778187,-35485773565.25894,64347.09412483006,5991020.420362677,383798897.0845184,18527.349657541887,2747916266649.552,1870710.49506526,2341547.3432906386,21093.421472951366,3700764998.8329635,10140.399934468833,14256434634.97455,5994262054329.374,1109677419.3548386,84890322580.64516,2000-08-01,1664516129.032272,summer
7153,22886432662.40774,0.0,70716.12338020178,3262478.5821356843,377901137.5545528,50228.64286561776,2747919949576.321,1895876.3858483662,2343371.9825469633,23181.233211527964,3700307364.1540766,10139.082188583463,14052020373.514439,6043409083191.85,1109677419.3548386,84890322580.64516,2000-08-02,1664516129.032272,summer
7154,22476870349.596615,0.0,84133.58543644728,3629593.7794126584,406081940.7834855,65088.16633321179,2747923990989.089,1895901.1092910725,2345228.6949046,27579.569859033356,3699847898.740068,10137.828394942677,13847606112.054327,6089205178268.251,1109677419.3548386,84890322580.64516,2000-08-03,1664516129.032272,summer
7155,39964630291.72423,17960287522.804504,107132.32640498655,3261443.8023209786,469451993.1880607,78723.98708168136,2729967372488.543,1895903.8976251911,2347087.625337646,35118.71584836926,3699386578.4427695,10136.569585589228,21253242784.38034,5869638709677.418,1664516129.032258,84335483870.96774,2000-08-04,1664516129.032272,summer
7156,39425808520.98355,0.0,110591.00708028453,4913509.991816418,534067127.6265181,48275.87057369797,2729972739640.405,1883283.518864947,2348948.7645596107,36252.4952399123,3698910777.8913803,10135.305694363753,21078030560.271576,5918464516129.036,1664516129.032258,84335483870.96774,2000-08-05,1664516129.032272,summer
7157,74943907692.47395,35920693942.63691,89435.87682423143,4671963.306495663,398106363.560742,94119.84390433304,2694057120375.8022,1883287.2214251852,2350804.0946743693,29317.697563727535,3698433127.016,10134.002131209263,34896434634.97453,5888773344651.95,2774193548.387097,83225806451.6129,2000-08-06,1664516129.032272,summer
7158,74492469186.3208,0.0,93188.71641711963,7582332.656602892,443956444.2552399,7082.042272259827,2694065220757.0474,1858064.9056491426,2352647.632085759,30547.90427826236,3697928411.5960646,10132.693498673974,34750424448.21736,5936956706281.836,2774193548.387097,83225806451.6129,2000-08-07,1664516129.032272,summer
7159,74009901968.82303,0.0,106542.89660432392,7498851.381215048,475238901.4684964,63992.45532434812,2694073186962.299,1858070.4924030388,2354491.321156044,34925.49669242765,3697421859.456595,10131.310716701548,34604414261.46006,5978569609507.638,2774193548.387097,83225806451.6129,2000-08-08,1664516129.032272,summer
7160,73497087668.7811,0.0,109953.79463569289,7609934.914931095,505324223.3770477,9904.45541778431,2694081319391.5757,1858075.9866170615,2354431.191279659,36043.61260357279,3696915374.3290296,10129.922902620809,32574872665.53482,6160352292020.377,2774193548.387097,83225806451.6129,2000-08-09,1664516129.032272,summer
7161,72989161469.43845,0.0,105577.00463927275,7670003.3517406015,500380858.16747284,19085.1719131783,2694089499280.1577,1858092.4655572756,2352453.996917152,34608.870641270834,3696410884.2623973,10128.535272134328,32282852292.020493,6182253820033.956,2774193548.387097,83225806451.6129,2000-08-10,1664516129.032272,summer
7162,72486318706.96667,0.0,101124.93081886404,7942644.96543824,495005568.56476897,4326.1276292675875,2694097963145.176,1858098.10717961,2350494.8375379564,33149.4501219791,3695908360.3789315,10127.153107568214,31990831918.505886,6204155348047.534,2774193548.387097,83225806451.6129,2000-08-11,1664516129.032272,summer
7163,28447027292.15249,-43491791224.18001,106508.29993942087,8268873.666935843,539339864.724505,2039.4573197243901,2737598546542.5806,1858114.8148727166,2348539.6740998332,34914.155666942606,3695407809.7433743,10125.776329805294,12679524617.99662,6350578013582.343,1109677419.3548386,84890322580.64516,2000-08-12,1664516129.032272,summer
7164,27967467067.23309,0.0,91604.20109185147,4760941.357437782,474894921.3908398,4033.6277835634287,2737603791243.1475,1888824.1549843682,2346588.502702787,30028.48922089561,3694939920.990698,10124.404958201027,12562716468.590778,6372917572156.194,1109677419.3548386,84890322580.64516,2000-08-13,1664516129.032272,summer
7165,27525840736.084713,0.0,81920.5350455288,5199942.9725699695,436512970.7989722,4662.08812069297,2737609469211.164,1888827.7736000814,2344660.7887526774,26854.1166700212,3694473964.852474,10123.123071207392,12492631578.947363,6395257130730.054,1109677419.3548386,84890322580.64516,2000-08-14,1664516129.032272,summer
7166,27031554707.50232,0.0,88997.33184954127,5422917.204082214,488959761.83070046,7653.12053979918,2737615367540.551,1888831.6911515258,2342723.054661712,29173.93949490101,3694009951.642485,10121.846479047876,12434227504.244495,6417596689303.903,1109677419.3548386,84890322580.64516,2000-08-15,1664516129.032272,summer
7167,26515827983.184517,0.0,90055.86663461674,5636871.030042659,510183641.14053,3731.9861383716375,2737621482167.964,1888835.76074275,2340803.195470262,29520.934501731645,3693547863.6325474,10120.575209979412,12375823429.541574,6439936247877.762,1109677419.3548386,84890322580.64516,2000-08-16,1664516129.032272,summer
7168,25960872782.915768,0.0,93876.0489242648,5918170.179561607,549137214.8603942,6308.722280955419,2737627874849.8965,1888839.9795702223,2338887.23765091,30773.216616953952,3693087697.0652514,10119.309215431638,12317419354.838707,6462275806451.612,1109677419.3548386,84890322580.64516,2000-08-17,1664516129.032272,summer
7169,25391078981.99214,0.0,93255.17953712936,6154758.652867317,563757993.7065552,25696.256257860623,2737634482612.765,1888844.3902432425,2336975.170667011,30569.69134762174,3692629448.236342,10118.04848511028,12198525345.622124,6528975345622.121,1109677419.3548386,84890322580.64516,2000-08-18,1664516129.032272,summer
7170,24836797317.77567,0.0,87563.4018826714,6190605.799539065,548187218.3834004,8596.564584124424,2737641151842.0957,1888871.0495317883,2347387.2578750784,28703.887357112086,3692160815.23499,10116.793008866693,12079631336.405544,6595674884792.629,1109677419.3548386,84890322580.64516,2000-08-19,1664516129.032272,summer
7171,24383368110.113407,0.0,68796.12537932441,5873876.150115155,447625528.7306497,1401.0931257024965,2737647515867.712,1888875.651064347,2357874.3656456727,22551.844618141542,3691681701.011326,10115.509082835591,11952811059.907866,6662374423963.129,1109677419.3548386,84890322580.64516,2000-08-20,1664516129.032272,summer
7172,23941094752.12494,0.0,64021.35036786869,6175529.366616374,436215161.66446877,53311.69224783514,2737654138657.6523,1888880.042017128,2368465.667483922,20986.640421666605,3691192001.189418,10114.19644112692,11794285714.28568,6741201152073.734,1109677419.3548386,84890322580.64516,2000-08-21,1664516129.032272,summer
7173,23397341059.294434,0.0,74980.3028756999,6381458.054171949,537449912.5416183,2697.4624112537695,2737661032261.074,1888884.6115081485,2379148.380958204,24579.060674573426,3690691624.5651703,10112.854797779228,11635760368.663609,6832155069124.423,1109677419.3548386,84890322580.64516,2000-08-22,1664516129.032272,summer
7174,22733486931.061764,0.0,94046.57386694358,5157247.434892767,658804087.7271526,13160.35551229324,2737666708197.403,1888889.367850901,2389909.5011506625,30829.11586984945,3690180492.9479675,10111.483902918277,11477235023.041449,6923108986175.111,1109677419.3548386,84890322580.64516,2000-08-23,1664516129.032272,summer
7175,22201987612.233894,0.0,77352.38396431855,5105798.923510773,526485673.6044307,14801.316110251752,2737672336437.0312,1888893.2840463896,2400778.660164101,25356.645223662537,3689658497.4883075,10110.0835423232,11318709677.419353,7014062903225.806,1109677419.3548386,84890322580.64516,2000-08-24,1664516129.032272,summer
7176,21708348508.689636,0.0,73495.33176521926,5184085.953813079,488538068.90394783,9555.981738101662,2737678057905.0645,1888897.1673328406,2411742.951954788,24092.276897706062,3689125543.0502677,10108.653417776186,11160184331.797258,7129271198156.685,1109677419.3548386,84890322580.64516,2000-08-25,1664516129.032272,summer
7177,21251268605.116768,0.0,69519.37915460755,5337509.507946086,451834585.6109371,22672.166863196446,2737683934311.1646,1888923.2157729692,2427703.042817357,22788.932196398844,3688576656.0299544,10107.193268630872,11001658986.175104,7244479493087.556,1109677419.3548386,84890322580.64516,2000-08-26,1664516129.032272,summer
7178,20884433843.4679,0.0,56780.261420328236,5635307.514720625,361267629.15728647,11394.761719553333,2737690131779.3364,1888927.270332955,2443869.7282609995,18612.961498461555,3688011607.882558,10105.68946857522,10811428571.428564,7359687788018.435,1109677419.3548386,84890322580.64516,2000-08-27,1664516129.032272,summer
7179,20529443851.01458,0.0,55901.25656456438,5521496.459318261,349535328.27290916,10931.022341126542,2737696231970.504,1888931.5464170165,2460232.4589405362,18324.81764128241,3687430202.8286433,10104.141391459065,10272442396.313366,7199002534562.208,1109677419.3548386,84890322580.64516,2000-08-28,1664516129.032272,summer
7180,20128501987.566402,0.0,64522.50619660917,4487131.1623813175,396584022.14654225,64767.35454913867,2737701263374.127,1888935.7553825974,2476824.6476755063,21150.922760488957,3686832211.3878493,10102.548500900393,9955391705.069128,7314210829493.088,1109677419.3548386,84890322580.64516,2000-08-29,1664516129.032272,summer
7181,19741962225.93275,0.0,63446.17195106566,4328320.29617615,382352275.7436729,77388.23424447571,2737706139801.127,1888939.2269139134,2493636.0721161556,20798.092967694018,3686217413.6324787,10100.91016818589,9638341013.824884,7429419124423.964,1109677419.3548386,84890322580.64516,2000-08-30,1664516129.032272,summer
7182,37282510738.18645,17893504181.706715,59014.306206909474,4205001.23148596,348814414.13044846,4731.6027036227715,2719817476947.9946,1888942.591515585,2510656.2397571392,19345.296795241084,3685585600.758446,10099.225790773915,13981935483.870968,7495316129032.258,1664516129.032258,84335483870.96774,2000-08-31,1664516129.032272,summer
7183,36842661185.231316,0.0,58202.76457561259,6794744.540178232,433116079.2005718,3068.02104190833,2719824939242.949,1876380.3470123303,2527919.514612571,19079.267848563504,3684923964.0960493,10097.494796598485,14119013282.732445,7500277039848.2,1664516129.032258,84335483870.96774,2000-09-01,1664516129.032272,summer
7184,36425038103.66607,0.0,55963.06354052963,6266593.853229913,411536172.94479936,123722.16925409748,2719831753160.968,1876385.4951899983,2529086.7514550104,18345.078394494896,3684261167.157691,10095.682093413834,13923187855.787474,7505237950664.134,1664516129.032258,84335483870.96774,2000-09-02,1664516129.032272,summer
7185,36103934028.21225,0.0,43401.586683524896,5906114.7730990965,315544898.5086399,303536.2412324549,2719838023831.3135,1876390.1960575988,2530254.6704411944,14227.339601916203,3683597208.817096,10093.866211390936,13727362428.8425,7510198861480.077,1664516129.032258,84335483870.96774,2000-09-03,1664516129.032272,summer
7186,53761890226.8522,17893671209.41653,31915.533871155345,5755427.649531468,229991709.93477666,211.27385081867345,2701950773318.1772,1876405.4993597073,2531423.2720848382,10462.132231993975,3682932098.997224,10092.0471474441,18316204933.586327,7465717931688.808,2219354838.709677,83780645161.29033,2000-09-04,1664516129.032272,summer
7187,71310281907.49132,17893713730.583965,41954.594789516574,7758671.677570931,337653196.6952045,47863.833128217986,2684065452889.7715,1863836.1638406885,2532577.491939262,13753.00567427915,3682253267.4441967,10090.224928759519,23596963946.869076,7150687855787.474,2774193548.387097,83225806451.6129,2000-09-05,1664516129.032272,summer
7188,70873711528.14247,0.0,50910.80296246902,9481339.278459493,427152090.19035095,12139.317008273769,2684075621235.4155,1851282.049650632,2533738.8199422536,16688.912514533476,3681560722.308789,10088.365116285471,23384819734.345345,7426067362428.843,2774193548.387097,83225806451.6129,2000-09-06,1664516129.032272,summer
7189,70468841337.17581,0.0,48272.24267712778,9365831.590997824,395591687.2297177,39055.61138323634,2684085647438.487,1851289.063069677,2534892.1807191223,15823.974245953343,3680867032.7234073,10086.467732352847,23629601518.026558,7430962998102.466,2774193548.387097,83225806451.6129,2000-09-07,1664516129.032272,summer
7190,70071025555.51932,0.0,48507.39636153332,9318659.657617034,388549251.9224888,3622.527248220663,2684095663100.993,1851306.8088347677,2536031.1256306837,15901.059246349178,3680172223.839398,10084.567212940843,23107400379.506638,7165374762808.348,2774193548.387097,83225806451.6129,2000-09-08,1664516129.032272,summer
7191,69680910660.34874,0.0,48685.752638434344,8872869.763117889,381313853.9329298,23142.77282887553,2684105214659.645,1851313.7169839959,2537185.852655143,15959.525664641842,3679476269.0400996,10082.663626957255,22944212523.719173,7170270398481.975,2774193548.387097,83225806451.6129,2000-09-09,1664516129.032272,summer
7192,69389660067.54613,0.0,36864.19680769006,8880018.654246125,282411706.4622158,4268.117044722726,2684114791505.6357,1851331.1355531663,2540342.251602546,12084.338090201029,3678777177.167149,10080.756901479726,23923339658.444023,7500725806451.612,2774193548.387097,83225806451.6129,2000-09-10,1664516129.032272,summer
7193,69184790699.16637,0.0,26104.140020271916,8972450.46341897,195932664.9348692,9642.878523323603,2684124457047.614,1851337.7410740922,2545515.016947746,8557.117226899902,3678072921.049694,10078.841581279861,24053889943.07401,7542338709677.419,2774193548.387097,83225806451.6129,2000-09-11,1664516129.032272,summer
7194,68826527604.10335,0.0,47408.31004448674,9165039.600413749,349155892.19388914,10428.42125187633,2684134326562.377,1851344.40777207,2550707.2207485903,15540.771167517792,3677363481.3246055,10076.912112464915,24298671726.755222,7583951612903.226,2774193548.387097,83225806451.6129,2000-09-12,1664516129.032272,summer
7195,68349902160.530205,0.0,64815.07145088778,9231054.965709113,467462878.75562197,3675.076729821293,2684144279730.816,1851362.0458672333,2555903.768176237,21246.827669650327,3676648864.633855,10074.968441985222,24543453510.436443,7634743833017.082,2774193548.387097,83225806451.6129,2000-09-13,1664516129.032272,summer
7196,67874521576.02831,0.0,66115.90162499814,9217106.157140195,466254689.813522,25095.5671469889,2684154203180.9297,1851368.9109924627,2561135.186580533,21673.24877693471,3675929025.3476787,10073.01058803796,24788235294.117653,7713074003795.067,2774193548.387097,83225806451.6129,2000-09-14,1664516129.032272,summer
7197,67410114806.26695,0.0,65997.7096051444,9317436.711530661,455181808.4941231,26477.734696318646,2684164230774.22,1851386.5864725297,2566386.396028764,21634.50461725785,3675203954.4996967,10071.03842561008,25033017077.79886,7791404174573.052,2774193548.387097,83225806451.6129,2000-09-15,1664516129.032272,summer
7198,66962965387.50469,0.0,64882.30429703298,9463564.51504055,437794340.41630834,43603.86478267529,2684174392252.453,1851393.5029722191,2571642.218459796,21268.867060548317,3674473636.7322793,10069.051930136156,25277798861.48008,7869734345351.046,2774193548.387097,83225806451.6129,2000-09-16,1664516129.032272,summer
7199,66628262101.38201,0.0,49281.72070027077,9463610.249774966,325466021.5186473,177063.92503982296,2684184420486.5107,1851400.5118186101,2576933.3561403006,16154.888107712644,3673738036.836898,10067.051059540492,24967741935.483875,7365483870967.741,2774193548.387097,83225806451.6129,2000-09-17,1664516129.032272,summer
7200,66418916141.37124,0.0,30967.085137406793,8839578.031091982,200541450.42385018,4101.35903100049,2684193996940.7935,1851418.259798396,2582244.646202449,10151.224192422918,3672997145.4147763,10065.035717361365,25093841642.228733,7395747800586.512,2774193548.387097,83225806451.6129,2000-09-18,1664516129.032272,summer
7201,66100688300.68188,0.0,48685.237941996,8476980.391289828,309803172.0821805,3626.546164070936,2684203211731.069,1851424.8651650716,2576901.9387772754,15959.356943597755,3672261605.335286,10063.005877848704,25219941348.97361,7426011730205.275,2774193548.387097,83225806451.6129,2000-09-19,1664516129.032272,summer
7202,65703874149.08747,0.0,147654.59349943104,8221283.161696335,388742817.88730294,2294.8610964826707,2684212199262.468,1851442.0522510395,2571582.9560714965,48402.194620611066,3671531403.440766,10060.99069954873,25346041055.718487,7456275659824.048,2774193548.387097,83225806451.6129,2000-09-20,1664516129.032272,summer
7203,65255736768.72781,0.0,144662.5186268016,8082452.170176919,440203593.5822286,4002.8741206304794,2684221039957.168,1851448.2514439714,2566272.2830033135,47421.371830936005,3670806520.4190598,10058.990146413058,26052199413.489735,7486539589442.819,2774193548.387097,83225806451.6129,2000-09-21,1664516129.032272,summer
