,PGRNNe,Time
9891,15.978699,2008-05-10
9892,15.69677,2008-05-11
9893,15.277231,2008-05-12
9894,14.957833,2008-05-13
9895,14.819041,2008-05-14
9896,14.658308,2008-05-15
9897,14.443365,2008-05-16
9898,14.291821,2008-05-17
9899,14.134616,2008-05-18
9900,13.997352,2008-05-19
9901,14.227367,2008-05-20
9902,14.388112,2008-05-21
9903,14.409049,2008-05-22
9904,14.229682,2008-05-23
9905,14.242692,2008-05-24
9906,14.178835,2008-05-25
9907,13.94483,2008-05-26
9908,13.65542,2008-05-27
9909,13.2016735,2008-05-28
9910,13.069966,2008-05-29
9911,12.810747,2008-05-30
9912,12.734544,2008-05-31
9913,12.692647,2008-06-01
9914,12.591615,2008-06-02
9915,12.303872,2008-06-03
9916,12.291003,2008-06-04
9917,12.210629,2008-06-05
9918,12.03323,2008-06-06
9919,11.800292,2008-06-07
9920,11.630166,2008-06-08
9921,11.398651,2008-06-09
9922,11.204697,2008-06-10
9923,11.248383,2008-06-11
9924,11.254476,2008-06-12
9925,11.159335,2008-06-13
9926,11.287745,2008-06-14
9927,11.425301,2008-06-15
9928,11.552163,2008-06-16
9929,11.480472,2008-06-17
9930,11.246299,2008-06-18
9931,11.292716,2008-06-19
9932,11.252407,2008-06-20
9933,11.27065,2008-06-21
9934,11.417882,2008-06-22
9935,11.543034,2008-06-23
9936,11.673709,2008-06-24
9937,11.837351,2008-06-25
9938,12.0145235,2008-06-26
9939,12.234042,2008-06-27
9940,12.534532,2008-06-28
9941,12.809912,2008-06-29
9942,12.963457,2008-06-30
9943,13.187667,2008-07-01
9944,13.359108,2008-07-02
9945,13.185123,2008-07-03
9946,13.347007,2008-07-04
9947,13.501779,2008-07-05
9948,13.463008,2008-07-06
9949,13.494679,2008-07-07
9950,13.635766,2008-07-08
9951,13.8611,2008-07-09
9952,14.092275,2008-07-10
9953,14.116926,2008-07-11
9954,13.9788065,2008-07-12
9955,13.751511,2008-07-13
9956,13.539677,2008-07-14
9957,13.608037,2008-07-15
9958,13.791816,2008-07-16
9959,13.767802,2008-07-17
9960,13.808094,2008-07-18
9961,13.968475,2008-07-19
9962,13.997984,2008-07-20
9963,14.131627,2008-07-21
9964,14.237732,2008-07-22
9965,14.422561,2008-07-23
9966,14.609927,2008-07-24
9967,14.608895,2008-07-25
9968,14.570291,2008-07-26
9969,14.51667,2008-07-27
9970,14.597773,2008-07-28
9971,14.470254,2008-07-29
9972,14.399382,2008-07-30
9973,14.424658,2008-07-31
9974,14.2328825,2008-08-01
9975,14.118239,2008-08-02
9976,14.251524,2008-08-03
9977,14.239785,2008-08-04
9978,14.281725,2008-08-05
9979,14.27159,2008-08-06
9980,14.156041,2008-08-07
9981,14.051811,2008-08-08
9982,14.09046,2008-08-09
9983,14.222911,2008-08-10
9984,14.21897,2008-08-11
9985,13.940297,2008-08-12
9986,13.847093,2008-08-13
9987,13.833948,2008-08-14
9988,13.762527,2008-08-15
9989,13.804921,2008-08-16
9990,13.791749,2008-08-17
9991,13.764443,2008-08-18
9992,13.6431,2008-08-19
9993,13.432477,2008-08-20
9994,13.370661,2008-08-21
9995,13.232891,2008-08-22
9996,13.059875,2008-08-23
9997,12.949876,2008-08-24
9998,12.82294,2008-08-25
9999,12.732565,2008-08-26
10000,12.677323,2008-08-27
10001,12.641449,2008-08-28
10002,12.618834,2008-08-29
10003,12.576458,2008-08-30
10004,12.598396,2008-08-31
10005,12.609704,2008-09-01
10006,12.587835,2008-09-02
10007,12.634754,2008-09-03
10008,12.519488,2008-09-04
10009,12.390571,2008-09-05
10010,12.312351,2008-09-06
10011,12.260584,2008-09-07
10012,12.2690325,2008-09-08
10013,12.262751,2008-09-09
10014,12.260944,2008-09-10
10015,12.177975,2008-09-11
10016,11.96579,2008-09-12
10017,11.690762,2008-09-13
10018,11.483775,2008-09-14
10019,11.616323,2008-09-15
10020,11.644345,2008-09-16
10021,11.680585,2008-09-17
10022,11.553198,2008-09-18
10023,11.3456745,2008-09-19
10024,11.258935,2008-09-20
10025,11.174845,2008-09-21
10026,11.058329,2008-09-22
10027,10.971127,2008-09-23
10028,10.838911,2008-09-24
10029,10.771143,2008-09-25
10030,10.70505,2008-09-26
10031,10.58862,2008-09-27
10032,10.469403,2008-09-28
10033,10.345544,2008-09-29
10034,10.227078,2008-09-30
10035,10.15604,2008-10-01
10036,10.153996,2008-10-02
10037,10.081589,2008-10-03
10038,9.993325,2008-10-04
10039,9.915318,2008-10-05
10040,9.868254,2008-10-06
10041,9.690345,2008-10-07
10042,9.616756,2008-10-08
10043,9.40387,2008-10-09
10044,9.269589,2008-10-10
10045,9.230562,2008-10-11
10046,9.203911,2008-10-12
10047,9.151005,2008-10-13
10048,9.109009,2008-10-14
10049,9.099799,2008-10-15
10050,9.195111,2008-10-16
10051,9.162014,2008-10-17
10052,9.173715,2008-10-18
10053,9.202199,2008-10-19
10054,9.306249,2008-10-20
10055,9.365023,2008-10-21
10056,9.406156,2008-10-22
10057,9.513866,2008-10-23
10058,9.491365,2008-10-24
10059,9.489045,2008-10-25
10060,9.565104,2008-10-26
10061,9.738666,2008-10-27
10062,9.854025,2008-10-28
10063,9.938937,2008-10-29
10064,10.011819,2008-10-30
10065,10.086631,2008-10-31
10066,10.16126,2008-11-01
10067,10.177136,2008-11-02
10068,10.248545,2008-11-03
10069,10.313033,2008-11-04
10070,10.373164,2008-11-05
10071,10.446906,2008-11-06
10072,10.4564705,2008-11-07
10073,10.509646,2008-11-08
10074,10.638222,2008-11-09
10075,10.833079,2008-11-10
10076,11.015582,2008-11-11
10077,11.108147,2008-11-12
10078,11.615741,2008-11-13
10079,12.030071,2008-11-14
10080,12.125991,2008-11-15
10081,12.164166,2008-11-16
10082,12.169202,2008-11-17
10083,12.187704,2008-11-18
10084,12.17412,2008-11-19
10085,12.198207,2008-11-20
10086,12.28987,2008-11-21
10087,12.403758,2008-11-22
10088,12.563073,2008-11-23
10089,12.756139,2008-11-24
10090,12.998282,2008-11-25
10091,13.239355,2008-11-26
10092,13.312841,2008-11-27
10093,13.364011,2008-11-28
10094,13.38308,2008-11-29
10095,13.416643,2008-11-30
10096,13.458222,2008-12-01
10097,13.512368,2008-12-02
10098,13.645115,2008-12-03
10099,13.880283,2008-12-04
10100,14.337129,2008-12-05
10101,14.537369,2008-12-06
10102,14.620316,2008-12-07
10103,14.596953,2008-12-08
10104,14.558485,2008-12-09
10105,14.549543,2008-12-10
10106,14.61032,2008-12-11
10107,14.746811,2008-12-12
10108,15.042415,2008-12-13
10109,15.121863,2008-12-14
10110,15.252653,2008-12-15
10111,15.368319,2008-12-16
10112,15.509231,2008-12-17
10113,15.670743,2008-12-18
10114,15.866028,2008-12-19
10115,16.114618,2008-12-20
10116,16.412361,2008-12-21
10117,16.605202,2008-12-22
10118,17.367807,2008-12-23
10119,17.405025,2008-12-24
10120,18.160744,2008-12-25
10121,19.12275,2008-12-26
10122,19.796947,2008-12-27
10123,20.037624,2008-12-28
10124,20.219643,2008-12-29
10125,20.627226,2008-12-30
10126,20.908936,2008-12-31
10127,20.79816,2009-01-01
10128,21.077768,2009-01-02
10129,21.632418,2009-01-03
10130,21.88197,2009-01-04
10131,21.828447,2009-01-05
10132,22.238094,2009-01-06
10133,22.73233,2009-01-07
10134,23.539158,2009-01-08
10135,23.467466,2009-01-09
10136,23.432573,2009-01-10
10137,23.364248,2009-01-11
10138,23.792393,2009-01-12
10139,23.471758,2009-01-13
10140,23.3697,2009-01-14
10141,23.522623,2009-01-15
10142,23.661781,2009-01-16
10143,23.41854,2009-01-17
10144,23.19977,2009-01-18
10145,23.067623,2009-01-19
10146,22.988295,2009-01-20
10147,23.019316,2009-01-21
10148,23.127716,2009-01-22
10149,23.548336,2009-01-23
10150,23.763218,2009-01-24
10151,23.82511,2009-01-25
10152,23.993832,2009-01-26
10153,24.011402,2009-01-27
10154,24.070236,2009-01-28
10155,24.109114,2009-01-29
10156,24.194906,2009-01-30
10157,24.405724,2009-01-31
10158,24.576162,2009-02-01
10159,24.637917,2009-02-02
10160,24.712288,2009-02-03
10161,24.82556,2009-02-04
10162,24.882372,2009-02-05
10163,24.951653,2009-02-06
10164,24.990238,2009-02-07
10165,25.00178,2009-02-08
10166,25.062513,2009-02-09
10167,25.49094,2009-02-10
10168,25.641289,2009-02-11
10169,25.705963,2009-02-12
10170,25.626034,2009-02-13
10171,25.499931,2009-02-14
10172,25.367996,2009-02-15
10173,25.241888,2009-02-16
10174,24.999338,2009-02-17
10175,24.711525,2009-02-18
10176,24.610533,2009-02-19
10177,24.561258,2009-02-20
10178,24.476492,2009-02-21
10179,24.284935,2009-02-22
10180,24.036673,2009-02-23
10181,23.984083,2009-02-24
10182,24.011482,2009-02-25
10183,23.98422,2009-02-26
10184,23.938711,2009-02-27
10185,23.878544,2009-02-28
10186,23.543285,2009-03-01
10187,23.155409,2009-03-02
10188,23.019732,2009-03-03
10189,22.874979,2009-03-04
10190,22.667004,2009-03-05
10191,22.501688,2009-03-06
10192,22.776314,2009-03-07
10193,23.025818,2009-03-08
10194,23.04534,2009-03-09
10195,22.911928,2009-03-10
10196,23.081831,2009-03-11
10197,23.246288,2009-03-12
10198,23.321505,2009-03-13
10199,23.234602,2009-03-14
10200,23.072422,2009-03-15
10201,22.968798,2009-03-16
10202,22.807024,2009-03-17
10203,22.611761,2009-03-18
10204,22.41723,2009-03-19
10205,22.036102,2009-03-20
10206,22.316738,2009-03-21
10207,22.581749,2009-03-22
10208,22.483889,2009-03-23
10209,21.751509,2009-03-24
10210,20.838999,2009-03-25
10211,20.748716,2009-03-26
10212,20.68768,2009-03-27
10213,20.018328,2009-03-28
10214,20.036976,2009-03-29
10215,19.916666,2009-03-30
10216,20.399923,2009-03-31
10217,20.714678,2009-04-01
10218,20.316092,2009-04-02
10219,20.539272,2009-04-03
10220,20.678165,2009-04-04
10221,19.951694,2009-04-05
10222,19.727432,2009-04-06
10223,19.75019,2009-04-07
10224,19.620916,2009-04-08
10225,19.276785,2009-04-09
10226,19.104391,2009-04-10
10227,19.03046,2009-04-11
10228,18.993069,2009-04-12
10229,18.529324,2009-04-13
10230,18.225756,2009-04-14
10231,18.094625,2009-04-15
10232,18.223074,2009-04-16
10233,17.768663,2009-04-17
10234,17.11444,2009-04-18
10235,17.150402,2009-04-19
10236,16.782446,2009-04-20
10237,16.493223,2009-04-21
10238,16.323769,2009-04-22
10239,16.120096,2009-04-23
10240,15.940853,2009-04-24
10241,15.70639,2009-04-25
10242,16.010033,2009-04-26
10243,15.739105,2009-04-27
10244,15.322257,2009-04-28
10245,15.154364,2009-04-29
10246,14.528616,2009-04-30
10247,14.36997,2009-05-01
10248,14.3047285,2009-05-02
10249,14.404399,2009-05-03
10250,14.5066805,2009-05-04
10251,14.2545805,2009-05-05
10252,13.790147,2009-05-06
10253,13.476606,2009-05-07
10254,13.81729,2009-05-08
10255,13.79052,2009-05-09
10256,13.633666,2009-05-10
10257,13.58655,2009-05-11
10258,13.608541,2009-05-12
10259,13.321114,2009-05-13
10260,13.272924,2009-05-14
10261,12.86566,2009-05-15
10262,12.260541,2009-05-16
10263,12.404449,2009-05-17
10264,12.369512,2009-05-18
10265,11.969026,2009-05-19
10266,12.051463,2009-05-20
10267,12.087855,2009-05-21
10268,11.8568535,2009-05-22
10269,11.759486,2009-05-23
10270,11.564326,2009-05-24
10271,11.505472,2009-05-25
10272,11.75107,2009-05-26
10273,11.696265,2009-05-27
10274,11.9667225,2009-05-28
10275,12.331944,2009-05-29
10276,12.890742,2009-05-30
10277,13.357813,2009-05-31
10278,13.741662,2009-06-01
10279,14.048596,2009-06-02
10280,14.331338,2009-06-03
10281,14.497753,2009-06-04
10282,14.512387,2009-06-05
10283,14.380798,2009-06-06
10284,14.243457,2009-06-07
10285,13.899297,2009-06-08
10286,13.584974,2009-06-09
10287,13.4250965,2009-06-10
10288,13.364222,2009-06-11
10289,13.265506,2009-06-12
10290,13.262937,2009-06-13
10291,13.209526,2009-06-14
10292,13.059459,2009-06-15
10293,12.751278,2009-06-16
10294,12.669131,2009-06-17
10295,12.760385,2009-06-18
10296,12.78635,2009-06-19
10297,12.698448,2009-06-20
10298,12.813761,2009-06-21
10299,13.0349245,2009-06-22
10300,13.112443,2009-06-23
10301,13.551396,2009-06-24
10302,13.905943,2009-06-25
10303,13.988832,2009-06-26
10304,13.859222,2009-06-27
10305,13.787439,2009-06-28
10306,13.680208,2009-06-29
10307,13.45875,2009-06-30
10308,13.323617,2009-07-01
10309,13.382995,2009-07-02
10310,13.510691,2009-07-03
10311,13.541099,2009-07-04
10312,13.5988,2009-07-05
10313,13.648663,2009-07-06
10314,13.550908,2009-07-07
10315,13.543757,2009-07-08
10316,13.645925,2009-07-09
10317,13.784833,2009-07-10
10318,13.929033,2009-07-11
10319,13.84811,2009-07-12
10320,13.891982,2009-07-13
10321,13.852147,2009-07-14
10322,13.833199,2009-07-15
10323,13.938196,2009-07-16
10324,13.708129,2009-07-17
10325,13.583225,2009-07-18
10326,13.538577,2009-07-19
10327,13.660915,2009-07-20
10328,13.833201,2009-07-21
10329,13.837574,2009-07-22
10330,13.756642,2009-07-23
10331,13.661936,2009-07-24
10332,13.664218,2009-07-25
10333,13.814743,2009-07-26
10334,13.914071,2009-07-27
10335,14.034098,2009-07-28
10336,14.177248,2009-07-29
10337,14.229463,2009-07-30
10338,14.322835,2009-07-31
10339,14.444218,2009-08-01
10340,14.333363,2009-08-02
10341,14.235808,2009-08-03
10342,14.30391,2009-08-04
10343,14.451028,2009-08-05
10344,14.586721,2009-08-06
10345,14.588185,2009-08-07
10346,14.455506,2009-08-08
10347,14.347854,2009-08-09
10348,14.182876,2009-08-10
10349,14.137274,2009-08-11
10350,14.220907,2009-08-12
10351,14.330805,2009-08-13
10352,14.437917,2009-08-14
10353,14.534236,2009-08-15
10354,14.556902,2009-08-16
10355,14.548789,2009-08-17
10356,14.579375,2009-08-18
10357,14.609464,2009-08-19
10358,14.658617,2009-08-20
10359,14.581338,2009-08-21
10360,14.561461,2009-08-22
10361,14.612245,2009-08-23
10362,14.668035,2009-08-24
10363,14.568438,2009-08-25
10364,14.424852,2009-08-26
10365,14.395612,2009-08-27
10366,14.410772,2009-08-28
10367,14.452493,2009-08-29
10368,14.535829,2009-08-30
10369,14.578084,2009-08-31
10370,14.636372,2009-09-01
10371,14.262727,2009-09-02
10372,14.041118,2009-09-03
10373,13.800482,2009-09-04
10374,13.797424,2009-09-05
10375,13.843648,2009-09-06
10376,13.813777,2009-09-07
10377,13.810714,2009-09-08
10378,13.739428,2009-09-09
10379,13.659898,2009-09-10
10380,13.344477,2009-09-11
10381,13.110653,2009-09-12
10382,12.957437,2009-09-13
10383,12.917549,2009-09-14
10384,12.677084,2009-09-15
10385,12.331896,2009-09-16
10386,12.085771,2009-09-17
10387,11.887589,2009-09-18
10388,11.720592,2009-09-19
10389,11.566801,2009-09-20
10390,11.399788,2009-09-21
10391,11.275448,2009-09-22
10392,11.194783,2009-09-23
10393,11.135839,2009-09-24
10394,11.092738,2009-09-25
10395,10.976034,2009-09-26
10396,10.909685,2009-09-27
10397,10.844804,2009-09-28
10398,10.799114,2009-09-29
10399,10.776236,2009-09-30
10400,10.75026,2009-10-01
10401,10.724938,2009-10-02
10402,10.725687,2009-10-03
10403,10.759847,2009-10-04
10404,10.778256,2009-10-05
10405,10.711757,2009-10-06
10406,10.630392,2009-10-07
10407,10.599934,2009-10-08
10408,10.475175,2009-10-09
10409,10.345971,2009-10-10
10410,10.23596,2009-10-11
10411,10.210003,2009-10-12
10412,10.199523,2009-10-13
10413,10.410694,2009-10-14
10414,10.647847,2009-10-15
10415,10.7103405,2009-10-16
10416,10.785094,2009-10-17
10417,10.683184,2009-10-18
10418,10.68297,2009-10-19
10419,10.509208,2009-10-20
10420,10.364155,2009-10-21
10421,10.097124,2009-10-22
10422,9.9550295,2009-10-23
10423,9.799392,2009-10-24
10424,9.6760235,2009-10-25
10425,9.451653,2009-10-26
10426,9.31063,2009-10-27
10427,9.259238,2009-10-28
10428,9.228518,2009-10-29
10429,9.28329,2009-10-30
10430,9.27589,2009-10-31
10431,9.270837,2009-11-01
10432,9.296944,2009-11-02
10433,9.319428,2009-11-03
10434,9.479892,2009-11-04
10435,9.625441,2009-11-05
10436,9.697782,2009-11-06
10437,9.811493,2009-11-07
10438,9.911922,2009-11-08
10439,10.0575485,2009-11-09
10440,10.137957,2009-11-10
10441,10.124517,2009-11-11
10442,10.22095,2009-11-12
10443,10.277117,2009-11-13
10444,10.364951,2009-11-14
10445,10.442717,2009-11-15
10446,10.532158,2009-11-16
10447,10.683008,2009-11-17
10448,10.7967,2009-11-18
10449,10.886871,2009-11-19
10450,10.961871,2009-11-20
10451,11.050775,2009-11-21
10452,11.214235,2009-11-22
10453,11.57613,2009-11-23
10454,11.847038,2009-11-24
10455,12.038939,2009-11-25
10456,12.169037,2009-11-26
10457,12.275537,2009-11-27
10458,12.40916,2009-11-28
10459,12.443451,2009-11-29
10460,12.49123,2009-11-30
10461,12.56901,2009-12-01
10462,12.622606,2009-12-02
10463,12.676124,2009-12-03
10464,12.767545,2009-12-04
10465,12.885072,2009-12-05
10466,12.969333,2009-12-06
10467,13.026794,2009-12-07
10468,13.1745205,2009-12-08
10469,13.215026,2009-12-09
10470,13.208417,2009-12-10
10471,13.232537,2009-12-11
10472,13.685617,2009-12-12
10473,13.944219,2009-12-13
10474,14.120131,2009-12-14
10475,14.196425,2009-12-15
10476,14.121256,2009-12-16
10477,14.026289,2009-12-17
10478,13.9486,2009-12-18
10479,13.948967,2009-12-19
10480,14.081493,2009-12-20
10481,14.036589,2009-12-21
10482,14.055071,2009-12-22
10483,14.076795,2009-12-23
10484,14.057316,2009-12-24
10485,14.299563,2009-12-25
10486,14.41484,2009-12-26
10487,14.612168,2009-12-27
10488,14.6115465,2009-12-28
10489,14.684977,2009-12-29
10490,14.841829,2009-12-30
10491,15.086802,2009-12-31
10492,15.03136,2010-01-01
10493,15.937485,2010-01-02
10494,16.194101,2010-01-03
10495,15.989403,2010-01-04
10496,16.156832,2010-01-05
10497,16.591768,2010-01-06
10498,16.839386,2010-01-07
10499,17.40685,2010-01-08
10500,17.73367,2010-01-09
10501,18.06531,2010-01-10
10502,18.655403,2010-01-11
10503,18.9738,2010-01-12
10504,19.292011,2010-01-13
10505,19.636679,2010-01-14
10506,19.771631,2010-01-15
10507,19.708426,2010-01-16
10508,19.65434,2010-01-17
10509,19.737154,2010-01-18
10510,19.878456,2010-01-19
10511,19.901068,2010-01-20
10512,19.856133,2010-01-21
10513,19.882998,2010-01-22
10514,20.00754,2010-01-23
10515,20.18894,2010-01-24
10516,20.355745,2010-01-25
10517,20.704508,2010-01-26
10518,20.932655,2010-01-27
10519,21.09415,2010-01-28
10520,21.30339,2010-01-29
10521,21.624979,2010-01-30
10522,21.952309,2010-01-31
10523,22.103588,2010-02-01
10524,22.042265,2010-02-02
10525,22.0161,2010-02-03
10526,22.041609,2010-02-04
10527,21.832542,2010-02-05
10528,21.564276,2010-02-06
10529,21.639236,2010-02-07
10530,21.76077,2010-02-08
10531,21.74773,2010-02-09
10532,21.782894,2010-02-10
10533,22.239883,2010-02-11
10534,22.481924,2010-02-12
10535,22.591476,2010-02-13
10536,22.758295,2010-02-14
10537,22.941404,2010-02-15
10538,23.023548,2010-02-16
10539,22.971628,2010-02-17
10540,22.9131,2010-02-18
10541,22.673244,2010-02-19
10542,22.609789,2010-02-20
10543,22.71824,2010-02-21
10544,22.883444,2010-02-22
10545,22.775629,2010-02-23
10546,22.645535,2010-02-24
10547,22.48718,2010-02-25
10548,22.48544,2010-02-26
10549,22.549658,2010-02-27
10550,22.49025,2010-02-28
10551,22.677229,2010-03-01
10552,22.699917,2010-03-02
10553,22.499945,2010-03-03
10554,22.298801,2010-03-04
10555,22.615162,2010-03-05
10556,22.752234,2010-03-06
10557,22.891811,2010-03-07
10558,23.162601,2010-03-08
10559,23.68866,2010-03-09
10560,24.529129,2010-03-10
10561,24.511927,2010-03-11
10562,24.352293,2010-03-12
10563,24.183258,2010-03-13
10564,23.945683,2010-03-14
10565,23.550053,2010-03-15
10566,23.291924,2010-03-16
10567,23.047113,2010-03-17
10568,22.751215,2010-03-18
10569,22.438486,2010-03-19
10570,21.580132,2010-03-20
10571,20.80659,2010-03-21
10572,20.748213,2010-03-22
10573,20.918522,2010-03-23
10574,21.012314,2010-03-24
10575,20.8674,2010-03-25
10576,20.30463,2010-03-26
10577,19.80771,2010-03-27
10578,19.499474,2010-03-28
10579,19.721134,2010-03-29
10580,19.453468,2010-03-30
10581,19.513296,2010-03-31
10582,19.706905,2010-04-01
10583,19.968683,2010-04-02
10584,19.648365,2010-04-03
10585,19.77335,2010-04-04
10586,20.09407,2010-04-05
10587,19.909895,2010-04-06
10588,20.268917,2010-04-07
10589,20.454185,2010-04-08
10590,20.337484,2010-04-09
10591,20.291264,2010-04-10
10592,20.69969,2010-04-11
10593,21.070904,2010-04-12
10594,20.865475,2010-04-13
10595,20.399282,2010-04-14
10596,20.319782,2010-04-15
10597,19.757133,2010-04-16
10598,19.26232,2010-04-17
10599,18.87023,2010-04-18
10600,18.352587,2010-04-19
10601,18.184765,2010-04-20
10602,17.650072,2010-04-21
10603,17.163898,2010-04-22
10604,17.132418,2010-04-23
10605,16.579552,2010-04-24
10606,16.262657,2010-04-25
10607,16.055832,2010-04-26
10608,15.71937,2010-04-27
10609,15.347852,2010-04-28
10610,15.286734,2010-04-29
10611,15.632565,2010-04-30
10612,15.744735,2010-05-01
10613,15.492925,2010-05-02
10614,14.833805,2010-05-03
10615,15.190092,2010-05-04
10616,15.425715,2010-05-05
10617,15.174259,2010-05-06
10618,14.737136,2010-05-07
10619,14.549485,2010-05-08
10620,14.694241,2010-05-09
10621,14.426824,2010-05-10
10622,14.437708,2010-05-11
10623,14.139069,2010-05-12
10624,14.253212,2010-05-13
10625,13.948629,2010-05-14
10626,14.12585,2010-05-15
10627,14.051471,2010-05-16
10628,13.78788,2010-05-17
10629,13.465802,2010-05-18
10630,13.438414,2010-05-19
10631,13.95975,2010-05-20
10632,14.046225,2010-05-21
10633,14.039042,2010-05-22
10634,13.99758,2010-05-23
10635,13.9524555,2010-05-24
10636,13.940209,2010-05-25
10637,14.08771,2010-05-26
10638,13.762333,2010-05-27
10639,13.648712,2010-05-28
10640,13.416171,2010-05-29
10641,13.296602,2010-05-30
10642,12.760437,2010-05-31
10643,12.706657,2010-06-01
10644,12.76132,2010-06-02
10645,13.023865,2010-06-03
10646,13.054502,2010-06-04
10647,13.009232,2010-06-05
10648,13.041905,2010-06-06
10649,12.859559,2010-06-07
10650,12.678383,2010-06-08
10651,12.373426,2010-06-09
10652,12.07489,2010-06-10
10653,12.074554,2010-06-11
10654,12.161071,2010-06-12
10655,11.991616,2010-06-13
10656,12.156979,2010-06-14
10657,12.201937,2010-06-15
10658,12.07129,2010-06-16
10659,11.933508,2010-06-17
10660,11.857621,2010-06-18
10661,11.767257,2010-06-19
10662,11.862581,2010-06-20
10663,11.979121,2010-06-21
10664,12.097133,2010-06-22
10665,12.2832,2010-06-23
10666,12.402048,2010-06-24
10667,12.484218,2010-06-25
10668,12.511208,2010-06-26
10669,12.534334,2010-06-27
10670,12.514715,2010-06-28
10671,12.350792,2010-06-29
10672,12.388228,2010-06-30
10673,12.542011,2010-07-01
10674,12.740983,2010-07-02
10675,12.958711,2010-07-03
10676,13.168172,2010-07-04
10677,13.380346,2010-07-05
10678,13.570175,2010-07-06
10679,13.774252,2010-07-07
10680,13.959331,2010-07-08
10681,14.104083,2010-07-09
10682,14.188754,2010-07-10
10683,14.27762,2010-07-11
10684,14.323598,2010-07-12
10685,14.36369,2010-07-13
10686,14.420598,2010-07-14
10687,14.529224,2010-07-15
10688,14.687689,2010-07-16
10689,14.560837,2010-07-17
10690,14.610716,2010-07-18
10691,14.789342,2010-07-19
10692,14.970578,2010-07-20
10693,15.000442,2010-07-21
10694,14.692727,2010-07-22
10695,14.514244,2010-07-23
10696,14.387765,2010-07-24
10697,14.439314,2010-07-25
10698,14.439056,2010-07-26
10699,14.560812,2010-07-27
10700,14.489246,2010-07-28
10701,14.387632,2010-07-29
10702,14.387855,2010-07-30
10703,14.46758,2010-07-31
10704,14.446916,2010-08-01
10705,14.232379,2010-08-02
10706,14.066347,2010-08-03
10707,14.069472,2010-08-04
10708,13.836327,2010-08-05
10709,13.872703,2010-08-06
10710,13.987652,2010-08-07
10711,14.061541,2010-08-08
10712,14.113801,2010-08-09
10713,14.092212,2010-08-10
10714,13.873365,2010-08-11
10715,13.665943,2010-08-12
10716,13.498134,2010-08-13
10717,13.275326,2010-08-14
10718,13.0123415,2010-08-15
10719,12.753472,2010-08-16
10720,12.7283,2010-08-17
10721,12.49474,2010-08-18
10722,12.464982,2010-08-19
10723,12.435409,2010-08-20
10724,12.440526,2010-08-21
10725,12.445034,2010-08-22
10726,12.245344,2010-08-23
10727,12.150791,2010-08-24
10728,12.16808,2010-08-25
10729,12.29475,2010-08-26
10730,12.300676,2010-08-27
10731,12.23164,2010-08-28
10732,12.271201,2010-08-29
10733,12.245588,2010-08-30
10734,12.359364,2010-08-31
10735,12.516318,2010-09-01
10736,12.545864,2010-09-02
10737,12.547028,2010-09-03
10738,12.535195,2010-09-04
10739,12.520312,2010-09-05
10740,12.412691,2010-09-06
10741,12.068458,2010-09-07
10742,11.905519,2010-09-08
10743,11.7463,2010-09-09
10744,11.738206,2010-09-10
10745,11.784617,2010-09-11
10746,11.7834215,2010-09-12
10747,11.786019,2010-09-13
10748,11.72381,2010-09-14
10749,11.620658,2010-09-15
10750,11.511705,2010-09-16
10751,11.330172,2010-09-17
10752,11.210081,2010-09-18
10753,11.103795,2010-09-19
10754,11.064662,2010-09-20
10755,11.032623,2010-09-21
10756,10.98869,2010-09-22
10757,10.954886,2010-09-23
10758,10.878058,2010-09-24
10759,10.699679,2010-09-25
10760,10.515921,2010-09-26
10761,10.386026,2010-09-27
10762,10.325881,2010-09-28
10763,10.3079,2010-09-29
10764,10.296757,2010-09-30
10765,10.172115,2010-10-01
10766,10.166609,2010-10-02
10767,10.193089,2010-10-03
10768,10.240061,2010-10-04
10769,10.158823,2010-10-05
10770,10.107316,2010-10-06
10771,10.091373,2010-10-07
10772,10.1939,2010-10-08
10773,10.184605,2010-10-09
10774,10.234685,2010-10-10
10775,10.130618,2010-10-11
10776,9.980363,2010-10-12
10777,10.076459,2010-10-13
10778,10.093186,2010-10-14
10779,9.834133,2010-10-15
10780,9.864822,2010-10-16
10781,10.033215,2010-10-17
10782,10.255202,2010-10-18
10783,10.284721,2010-10-19
10784,10.21475,2010-10-20
10785,10.010065,2010-10-21
10786,10.000344,2010-10-22
10787,10.176005,2010-10-23
10788,10.175242,2010-10-24
10789,10.888148,2010-10-25
10790,11.665813,2010-10-26
10791,11.712016,2010-10-27
10792,11.638288,2010-10-28
10793,11.524548,2010-10-29
10794,11.395772,2010-10-30
10795,11.23118,2010-10-31
10796,11.061801,2010-11-01
10797,10.973099,2010-11-02
10798,10.862285,2010-11-03
10799,10.746366,2010-11-04
10800,10.72273,2010-11-05
10801,10.736309,2010-11-06
10802,10.868929,2010-11-07
10803,11.016237,2010-11-08
10804,11.139925,2010-11-09
10805,11.280654,2010-11-10
10806,11.403342,2010-11-11
10807,11.883114,2010-11-12
10808,12.000689,2010-11-13
10809,12.133609,2010-11-14
10810,12.153325,2010-11-15
10811,12.3409195,2010-11-16
10812,12.34765,2010-11-17
10813,12.322219,2010-11-18
10814,12.291604,2010-11-19
10815,12.268044,2010-11-20
10816,12.306401,2010-11-21
10817,12.371171,2010-11-22
10818,12.420662,2010-11-23
10819,12.501946,2010-11-24
10820,12.615268,2010-11-25
10821,12.686668,2010-11-26
